JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise	DateRglt	ModeRglt	NatOp	IdClient	
QO	QONTO 	                                QO000023	20190513	  40160462	RESTAURANT                    	       	       	781	20190513	OPEX_F&B SUSHI PARISIEN RESTAU 	         22,40	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000023	20190513	  51210000	BANQUE                        	       	       	781	20190513	OPEX_F&B SUSHI PARISIEN RESTAU 	          0,00	         22,40	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000023	20190514	  40176598	RESTAURANTS                   	       	       	782	20190514	OPEX_F&B UBER EATS RESTAURANTS 	         41,50	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000023	20190514	  51210000	BANQUE                        	       	       	782	20190514	OPEX_F&B UBER EATS RESTAURANTS 	          0,00	         41,50	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000023	20190515	  44400000	ETAT IMPOT/BENEFICES          	       	       	783	20190515	SIE PARIS CLIGNANCOURT IS IS 	        759,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000023	20190515	  51210000	BANQUE                        	       	       	783	20190515	SIE PARIS CLIGNANCOURT IS IS 	          0,00	        759,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000023	20190515	  40160462	RESTAURANT                    	       	       	784	20190515	OPEX_F&B MAMIE BURGER RESTAURA 	         35,10	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000023	20190515	  51210000	BANQUE                        	       	       	784	20190515	OPEX_F&B MAMIE BURGER RESTAURA 	          0,00	         35,10	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190516	  40132700	FRAIS BANCAIRES SANS TVA      	       	       	785	20190516	C_FFLOWS QONTO FRAIS BANCAIRES 	         19,20	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190516	  51210000	BANQUE                        	       	       	785	20190516	C_FFLOWS QONTO FRAIS BANCAIRES 	          0,00	         19,20	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190516	  40124067	RESTAURANT AVEC CLIENTS       	       	       	786	20190516	OPEX_F&B LE RELAIS RESTAURANT 	         46,50	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190516	  51210000	BANQUE                        	       	       	786	20190516	OPEX_F&B LE RELAIS RESTAURANT 	          0,00	         46,50	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190516	  40176598	RESTAURANTS                   	       	       	787	20190516	OPEX_F&B UBER EATS HELP UBER C 	         79,50	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190516	  51210000	BANQUE                        	       	       	787	20190516	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         79,50	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190517	  40127935	AMAZON PRIME                  	       	       	788	20190517	C_OPEX_G&A AMAZON PRIME FR AMA 	          5,99	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190517	  51210000	BANQUE                        	       	       	788	20190517	C_OPEX_G&A AMAZON PRIME FR AMA 	          0,00	          5,99	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190520	  70670000	PRESTATIONS DE SERVICES 0%    	       	       	789	20190520	RC_PROD_TOUCAN_ TOUCANTOCO F P 	          0,00	     13860,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190520	  44571700	TVA COLLECTEE 20 %            	       	       	789	20190520	RC_PROD_TOUCAN_ TOUCANTOCO F P 	          0,00	      2772,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190520	  51210000	BANQUE                        	       	       	789	20190520	RC_PROD_TOUCAN_ TOUCANTOCO F P 	     16632,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190520	  40179358	MICROSOFT - UE                	       	       	790	20190520	OPEX_G&A MSFT ED MICROSOFT - U 	         21,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190520	  51210000	BANQUE                        	       	       	790	20190520	OPEX_G&A MSFT ED MICROSOFT - U 	          0,00	         21,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190520	  40176598	RESTAURANTS                   	       	       	791	20190520	OPEX_F&B ATELIER RAMEY RESTAUR 	        112,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190520	  51210000	BANQUE                        	       	       	791	20190520	OPEX_F&B ATELIER RAMEY RESTAUR 	          0,00	        112,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190521	  40127440	SNCF                          	       	       	792	20190521	C_OPEX_T&L SC JULES SHIM SNCF 	         21,80	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190521	  51210000	BANQUE                        	       	       	792	20190521	C_OPEX_T&L SC JULES SHIM SNCF 	          0,00	         21,80	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190522	  40144563	RESTAURANT SEUL               	       	       	793	20190522	OPEX_F&B B M V RESTAURANT SEUL 	         11,90	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190522	  51210000	BANQUE                        	       	       	793	20190522	OPEX_F&B B M V RESTAURANT SEUL 	          0,00	         11,90	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190522	  40134762	EDREAMS                       	       	       	794	20190522	EDREAMS EDREAMS 	        241,98	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000024	20190522	  51210000	BANQUE                        	       	       	794	20190522	EDREAMS EDREAMS 	          0,00	        241,98	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190522	  40176598	RESTAURANTS                   	       	       	795	20190522	OPEX_F&B LE RONSARD RESTAURANT 	          6,60	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190522	  51210000	BANQUE                        	       	       	795	20190522	OPEX_F&B LE RONSARD RESTAURANT 	          0,00	          6,60	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190523	  40169946	UBER                          	       	       	796	20190523	C_OPEX_T&L UBER TRIP HELP UBER 	         41,08	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190523	  51210000	BANQUE                        	       	       	796	20190523	C_OPEX_T&L UBER TRIP HELP UBER 	          0,00	         41,08	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190523	  40127918	GITHUB                        	       	       	797	20190523	GITHUB COM GITHUB 	         50,60	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190523	  51210000	BANQUE                        	       	       	797	20190523	GITHUB COM GITHUB 	          0,00	         50,60	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190523	  40144563	RESTAURANT SEUL               	       	       	798	20190523	OPEX_F&B RELAY PX RESTAURANT S 	         41,40	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190523	  51210000	BANQUE                        	       	       	798	20190523	OPEX_F&B RELAY PX RESTAURANT S 	          0,00	         41,40	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190523	  40142085	HÔTEL                         	       	       	799	20190523	H NEGRESCO PRINCESS HÔTEL 	        689,68	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190523	  51210000	BANQUE                        	       	       	799	20190523	H NEGRESCO PRINCESS HÔTEL 	          0,00	        689,68	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190524	  40132700	FRAIS BANCAIRES SANS TVA      	       	       	800	20190524	C_FFLOWS QONTO FRAIS BANCAIRES 	          1,02	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190524	  51210000	BANQUE                        	       	       	800	20190524	C_FFLOWS QONTO FRAIS BANCAIRES 	          0,00	          1,02	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190524	  40150714	PETITS ÉQUIPEMENTS UE         	       	       	801	20190524	RECAMBIOSMOVIL PETITS ÉQUIPEME 	         19,90	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190524	  51210000	BANQUE                        	       	       	801	20190524	RECAMBIOSMOVIL PETITS ÉQUIPEME 	          0,00	         19,90	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190524	  40111950	TRANSPORT                     	       	       	802	20190524	GATE GROUP INFLIGHT TRANSPORT 	         10,50	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190524	  51210000	BANQUE                        	       	       	802	20190524	GATE GROUP INFLIGHT TRANSPORT 	          0,00	         10,50	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190524	  40176598	RESTAURANTS                   	       	       	803	20190524	OPEX_F&B CASA PEPE ARROBA REST 	         66,80	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190524	  51210000	BANQUE                        	       	       	803	20190524	OPEX_F&B CASA PEPE ARROBA REST 	          0,00	         66,80	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190526	  40141607	TAXI                          	       	       	804	20190526	C_OPEX_G&A TAXI LLICENCIA AY T 	         10,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000025	20190526	  51210000	BANQUE                        	       	       	804	20190526	C_OPEX_G&A TAXI LLICENCIA AY T 	          0,00	         10,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  40116497	ASSURANCE                     	       	       	805	20190527	AIG EUROPE LIMITED RDT ASSURAN 	         16,53	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  51210000	BANQUE                        	       	       	805	20190527	AIG EUROPE LIMITED RDT ASSURAN 	          0,00	         16,53	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  40160462	RESTAURANT                    	       	       	806	20190527	OPEX_F&B SSP AIRPORT RESTAURAN 	         14,40	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  51210000	BANQUE                        	       	       	806	20190527	OPEX_F&B SSP AIRPORT RESTAURAN 	          0,00	         14,40	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  40141608	VUELING AIRLINE               	       	       	807	20190527	VUELING AIRLINES VUELING AIRLI 	          9,99	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  51210000	BANQUE                        	       	       	807	20190527	VUELING AIRLINES VUELING AIRLI 	          0,00	          9,99	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  40176598	RESTAURANTS                   	       	       	808	20190527	OPEX_F&B HOTEL NEGRESCO RESTAU 	          2,20	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  51210000	BANQUE                        	       	       	808	20190527	OPEX_F&B HOTEL NEGRESCO RESTAU 	          0,00	          2,20	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  40141607	TAXI                          	       	       	809	20190527	C_OPEX_G&A TAXI LLICENCIA TAXI 	          6,50	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  51210000	BANQUE                        	       	       	809	20190527	C_OPEX_G&A TAXI LLICENCIA TAXI 	          0,00	          6,50	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  40185935	ACCESSOIRES                   	       	       	810	20190527	PHUONG ACCESSOIRES 	         50,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190527	  51210000	BANQUE                        	       	       	810	20190527	PHUONG ACCESSOIRES 	          0,00	         50,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190528	  40134469	PRESTATAIRES DE SERVICES      	       	       	811	20190528	CSDEVBWS _BPE PERRIN BENJAMIN 	      2866,75	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190528	  51210000	BANQUE                        	       	       	811	20190528	CSDEVBWS _BPE PERRIN BENJAMIN 	          0,00	      2866,75	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190528	  40134469	PRESTATAIRES DE SERVICES      	       	       	812	20190528	CSDEVBWS _MDO DIGITAL SHIFT IN 	      4800,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190528	  51210000	BANQUE                        	       	       	812	20190528	CSDEVBWS _MDO DIGITAL SHIFT IN 	          0,00	      4800,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190528	  40144563	RESTAURANT SEUL               	       	       	813	20190528	OPEX_F&B CHIDO RESTAURANT SEUL 	         18,90	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190528	  51210000	BANQUE                        	       	       	813	20190528	OPEX_F&B CHIDO RESTAURANT SEUL 	          0,00	         18,90	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190528	  40485841	FOURNISSEURS D'IMMOBILISATIONS 	       	       	814	20190528	APPLE COM FR MATÉRIEL INFORMAT 	      1131,68	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000026	20190528	  51210000	BANQUE                        	       	       	814	20190528	APPLE COM FR MATÉRIEL INFORMAT 	          0,00	      1131,68	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190528	  40176598	RESTAURANTS                   	       	       	815	20190528	OPEX_F&B UBER EATS HELP UBER C 	         20,80	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190528	  51210000	BANQUE                        	       	       	815	20190528	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         20,80	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190529	  40176598	RESTAURANTS                   	       	       	816	20190529	OPEX_F&B DELIVEROO FR RESTAURA 	         46,95	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190529	  51210000	BANQUE                        	       	       	816	20190529	OPEX_F&B DELIVEROO FR RESTAURA 	          0,00	         46,95	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190529	  40176598	RESTAURANTS                   	       	       	817	20190529	OPEX_F&B MCDONALDS RESTAURANTS 	         29,65	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190529	  51210000	BANQUE                        	       	       	817	20190529	OPEX_F&B MCDONALDS RESTAURANTS 	          0,00	         29,65	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190530	  40166253	AUTRES FRAIS DE GESTION       	       	       	818	20190530	C_FFLOWS C M V AUTRES FRAIS DE 	         81,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190530	  51210000	BANQUE                        	       	       	818	20190530	C_FFLOWS C M V AUTRES FRAIS DE 	          0,00	         81,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190531	  40124067	RESTAURANT AVEC CLIENTS       	       	       	819	20190531	OPEX_F&B IPOMEA RESTAURANT AVE 	         29,10	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190531	  51210000	BANQUE                        	       	       	819	20190531	OPEX_F&B IPOMEA RESTAURANT AVE 	          0,00	         29,10	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190531	  40176598	RESTAURANTS                   	       	       	820	20190531	OPEX_F&B UBER EATS HELP UBER C 	         43,30	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190531	  51210000	BANQUE                        	       	       	820	20190531	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         43,30	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190531	  40176598	RESTAURANTS                   	       	       	821	20190531	OPEX_F&B UBER EATS HELP UBER C 	         33,50	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190531	  51210000	BANQUE                        	       	       	821	20190531	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         33,50	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190531	  44704415	AUTRES IMPÔTS ET TAXES ASSIMIL 	       	       	822	20190531	TRANSFERWISE FORMATION EN LIGN 	      2159,06	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190531	  51210000	BANQUE                        	       	       	822	20190531	TRANSFERWISE FORMATION EN LIGN 	          0,00	      2159,06	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190531	  40101252	FT.COM                        	       	       	823	20190531	PAYPAL FT COM FT.COM 	          1,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190531	  51210000	BANQUE                        	       	       	823	20190531	PAYPAL FT COM FT.COM 	          0,00	          1,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190602	  44704415	AUTRES IMPÔTS ET TAXES ASSIMIL 	       	       	824	20190602	PAYPAL UDEMY FORMATION EN LIGN 	         11,99	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000027	20190602	  51210000	BANQUE                        	       	       	824	20190602	PAYPAL UDEMY FORMATION EN LIGN 	          0,00	         11,99	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190604	  40180080	GOOGLE                        	       	       	825	20190604	OPEX_G&A GOOGLE IRELAND LIMITE 	         99,97	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190604	  51210000	BANQUE                        	       	       	825	20190604	OPEX_G&A GOOGLE IRELAND LIMITE 	          0,00	         99,97	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190604	  40180090	OVH                           	       	       	826	20190604	OVH OVH 	          4,79	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190604	  51210000	BANQUE                        	       	       	826	20190604	OVH OVH 	          0,00	          4,79	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190604	  40127440	SNCF                          	       	       	827	20190604	C_OPEX_T&L SNCF OUIGO SNCF 	         10,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190604	  51210000	BANQUE                        	       	       	827	20190604	C_OPEX_T&L SNCF OUIGO SNCF 	          0,00	         10,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190605	  40180079	HONORAIRES                    	       	       	828	20190605	NOVAA EC CORE HONORAIRES 	        166,80	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190605	  51210000	BANQUE                        	       	       	828	20190605	NOVAA EC CORE HONORAIRES 	          0,00	        166,80	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190605	  70670000	PRESTATIONS DE SERVICES 0%    	       	       	829	20190605	RC_SERV_BPCE BPCE COMPTES INTE 	          0,00	      3200,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190605	  44571700	TVA COLLECTEE 20 %            	       	       	829	20190605	RC_SERV_BPCE BPCE COMPTES INTE 	          0,00	        640,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190605	  51210000	BANQUE                        	       	       	829	20190605	RC_SERV_BPCE BPCE COMPTES INTE 	      3840,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190606	  40144563	RESTAURANT SEUL               	       	       	830	20190606	OPEX_F&B RELAY SC RESTAURANT S 	          7,10	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190606	  51210000	BANQUE                        	       	       	830	20190606	OPEX_F&B RELAY SC RESTAURANT S 	          0,00	          7,10	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190606	  40139307	ABONNEMENTS ET COTISATIONS    	       	       	831	20190606	UNIVERSWIFTNET UNIVERSWIFTNET 	        900,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190606	  51210000	BANQUE                        	       	       	831	20190606	UNIVERSWIFTNET UNIVERSWIFTNET 	          0,00	        900,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190606	  40168411	PRESTATAIRES DE SERVICES UE   	       	       	832	20190606	CSDEVBWS _BND TIMES INV V DF P 	      2025,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190606	  51210000	BANQUE                        	       	       	832	20190606	CSDEVBWS _BND TIMES INV V DF P 	          0,00	      2025,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190606	  40169946	UBER                          	       	       	833	20190606	C_OPEX_T&L UBER TRIP HELP UBER 	         15,22	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190606	  51210000	BANQUE                        	       	       	833	20190606	C_OPEX_T&L UBER TRIP HELP UBER 	          0,00	         15,22	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190606	  40116497	ASSURANCE                     	       	       	834	20190606	APRIL MOTO PRELEVEMENT AM GEST 	         37,08	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000028	20190606	  51210000	BANQUE                        	       	       	834	20190606	APRIL MOTO PRELEVEMENT AM GEST 	          0,00	         37,08	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190611	  40186081	HEROKU                        	       	       	835	20190611	HEROKU MAY HEROKU 	          3,45	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190611	  51210000	BANQUE                        	       	       	835	20190611	HEROKU MAY HEROKU 	          0,00	          3,45	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190611	  40127440	SNCF                          	       	       	836	20190611	C_OPEX_T&L SNCF INTERNET SNCF 	         18,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190611	  51210000	BANQUE                        	       	       	836	20190611	C_OPEX_T&L SNCF INTERNET SNCF 	          0,00	         18,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190611	  40132700	FRAIS BANCAIRES SANS TVA      	       	       	837	20190611	C_FFLOWS QONTO FRAIS BANCAIRES 	          0,07	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190611	  51210000	BANQUE                        	       	       	837	20190611	C_FFLOWS QONTO FRAIS BANCAIRES 	          0,00	          0,07	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190612	  40176987	LOGICIEL HORS UE              	       	       	838	20190612	PAYPAL DIGITALOCEA LOGICIEL HO 	          4,60	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190612	  51210000	BANQUE                        	       	       	838	20190612	PAYPAL DIGITALOCEA LOGICIEL HO 	          0,00	          4,60	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190612	  40176987	LOGICIEL HORS UE              	       	       	839	20190612	PAYPAL DIGITALOCEA LOGICIEL HO 	         92,01	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190612	  51210000	BANQUE                        	       	       	839	20190612	PAYPAL DIGITALOCEA LOGICIEL HO 	          0,00	         92,01	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190612	  70670000	PRESTATIONS DE SERVICES 0%    	       	       	840	20190612	RC_PROD_TOUCAN_ TOUCANTOCO PO 	          0,00	     17820,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190612	  44571700	TVA COLLECTEE 20 %            	       	       	840	20190612	RC_PROD_TOUCAN_ TOUCANTOCO PO 	          0,00	      3564,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190612	  51210000	BANQUE                        	       	       	840	20190612	RC_PROD_TOUCAN_ TOUCANTOCO PO 	     21384,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190613	  40127440	SNCF                          	       	       	841	20190613	C_OPEX_T&L SNCF INTERNET SNCF 	        133,50	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190613	  51210000	BANQUE                        	       	       	841	20190613	C_OPEX_T&L SNCF INTERNET SNCF 	          0,00	        133,50	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190614	  40176598	RESTAURANTS                   	       	       	842	20190614	OPEX_F&B UBER EATS HELP UBER C 	         50,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190614	  51210000	BANQUE                        	       	       	842	20190614	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         50,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190616	  40132700	FRAIS BANCAIRES SANS TVA      	       	       	843	20190616	C_FFLOWS QONTO FRAIS BANCAIRES 	         19,20	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190616	  51210000	BANQUE                        	       	       	843	20190616	C_FFLOWS QONTO FRAIS BANCAIRES 	          0,00	         19,20	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190617	  40176598	RESTAURANTS                   	       	       	844	20190617	OPEX_F&B UBER EATS HELP UBER C 	         29,30	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000029	20190617	  51210000	BANQUE                        	       	       	844	20190617	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         29,30	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190618	  40141607	TAXI                          	       	       	845	20190618	C_OPEX_G&A SARL BRF TAXIS TAXI 	         29,60	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190618	  51210000	BANQUE                        	       	       	845	20190618	C_OPEX_G&A SARL BRF TAXIS TAXI 	          0,00	         29,60	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190618	  40179358	MICROSOFT - UE                	       	       	846	20190618	OPEX_G&A MSFT EDPCQ MICROSOFT 	         21,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190618	  51210000	BANQUE                        	       	       	846	20190618	OPEX_G&A MSFT EDPCQ MICROSOFT 	          0,00	         21,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190618	  40127935	AMAZON PRIME                  	       	       	847	20190618	C_OPEX_G&A AMAZON PRIME FR AMA 	          5,99	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190618	  51210000	BANQUE                        	       	       	847	20190618	C_OPEX_G&A AMAZON PRIME FR AMA 	          0,00	          5,99	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190620	  40176598	RESTAURANTS                   	       	       	848	20190620	OPEX_F&B UBER EATS HELP UBER C 	         34,50	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190620	  51210000	BANQUE                        	       	       	848	20190620	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         34,50	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190620	  40116497	ASSURANCE                     	       	       	849	20190620	AIG EUROPE LIMITED RDT ASSURAN 	         16,53	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190620	  51210000	BANQUE                        	       	       	849	20190620	AIG EUROPE LIMITED RDT ASSURAN 	          0,00	         16,53	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190621	  40194843	AMAZON.FR                     	       	       	850	20190621	C_OPEX_G&A AMAZON FR AMAZON.FR 	         59,00	          0,00	   			              	EUR	      	       	       	       	
QO	QONTO 	                                QO000030	20190621	  51210000	BANQUE                        	       	       	850	20190621	C_OPEX_G&A AMAZON FR AMAZON.FR 	          0,00	         59,00	   			              	EUR	      	       	       	       	
